"Genus...1","sp.","subsp....3","Flora Alpina ID","Genus...5","species","subsp....7","Genus...8","Name (Euro+Med)","Collector's ID","Next collection","Leaf","Seed","Cap","Photo","Herb","~2C","n individuals","Repr mode","2C (final)","SD","PLT","SDT","...24"
"97","7","0","124.97.7.0","Crepis","aurea",NA,NA,"Crepis aurea","Manica Balant 44",NA,"X",NA,"X","X","X","6.90",NA,NA,"6.90","0.01","2.88","2.17",NA
"97","7","0","124.97.7.0","Crepis","aurea",NA,NA,"Crepis aurea","Oriane Hidalgo 294 (HB Lautaret)",NA,NA,"X","X","X","X",NA,NA,"Sexual",NA,NA,NA,NA,NA
"97","15","0","124.97.15.0","Crepis","biennis",NA,NA,"Crepis biennis","Luca Pegoraro CH-16","CATALUNYA","X",NA,"X","X","X","19.14","17",NA,"18.28","0.26","3.88","2.51",NA
"97","15","0","124.97.15.0","Crepis","biennis",NA,NA,"Crepis biennis","Oriane Hidalgo 381",NA,"X","X","X","X","X",NA,NA,NA,"18.44","0.07","4.25","3.07",NA
"97","24","0","124.97.24.0","Crepis","capillaris",NA,NA,"Crepis capillaris","Luca Pegoraro CH-76",NA,"X","X","X","X","X","4.43",NA,"Sexual","4.43","0.02","3.60","2.28",NA
"97","16","0","124.97.16.0","Crepis","chondrilloides",NA,NA,"Crepis chondrilloides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","10","0","124.97.10.0","Crepis","conyzifolia",NA,NA,"Crepis conyzifolia","Luca Pegoraro A-122",NA,"X","X",NA,NA,"X",NA,NA,"Sexual","7.16","0.04","3.74","3.47",NA
"97","10","0","124.97.10.0","Crepis","conyzifolia",NA,NA,"Crepis conyzifolia","Luca Pegoraro CH-122a",NA,"X",NA,"X","X","X",NA,NA,NA,"11.08","0.04","2.00","1.95",NA
"97","10","0","124.97.10.0","Crepis","conyzifolia",NA,NA,"Crepis conyzifolia","Oriane Hidalgo 311 (HB Lautaret wild)","NO GS - CATALUNYA",NA,"X","X","X","X",NA,NA,"Sexual",NA,NA,NA,NA,NA
"97","21","1","124.97.21.1","Crepis","foetida","foetida",NA,"Crepis foetida subsp. foetida","Oriane Hidalgo 253 (France, Hérault)","CATALUNYA","X",NA,NA,NA,"X","4.38",NA,NA,"4.38","0.03","2.54","1.72",NA
"97","21","2","124.97.21.2","Crepis","foetida","rhoeadifolia",NA,"Crepis foetida subsp. rhoeadifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","18","2","124.97.18.2","Crepis","froelichiana","dinarica",NA,"Crepis froelichiana subsp. dinarica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","18","1","124.97.18.1","Crepis","froelichiana","froelichiana",NA,"Crepis froelichiana subsp. froelichiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","4","0","124.97.4.0","Crepis","jacquinii",NA,NA,"Crepis jacquinii subsp. jacquinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","5","0","124.97.5.0","Crepis","kerneri",NA,NA,"Crepis jacquinii subsp. kerneri","IT-103",NA,"X",NA,"X","X","X","11.72",NA,NA,"11.72","0.10","4.62","3.88",NA
"97","5","0","124.97.5.0","Crepis","kerneri",NA,NA,"Crepis jacquinii subsp. kerneri","MB 113",NA,"X",NA,NA,NA,NA,NA,NA,NA,"11.36","0.02","2.29","1.94",NA
"97","5","0","124.97.5.0","Crepis","kerneri",NA,NA,"Crepis jacquinii subsp. kerneri","MB 123",NA,"X","X",NA,NA,NA,"11.29","6","Sexual","11.20","0.02","4.03","3.00",NA
"97","14","0","124.97.14.0","Crepis","leontodontoides",NA,NA,"Crepis leontodontoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","8","0","124.97.8.0","Crepis","mollis",NA,NA,"Crepis mollis",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","26","0","124.97.26.0","Crepis","neglecta",NA,NA,"Crepis neglecta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","23","0","124.97.23.0","Crepis","nicaeensis",NA,NA,"Crepis nicaeensis","Oriane Hidalgo 394 (France, Alpes)","CATALUNYA","X","X","X","X","X",NA,NA,NA,"6.34","0.01","2.92","2.77",NA
"97","1","0","124.97.1.0","Crepis","paludosa",NA,NA,"Crepis padulosa","Luca Pegoraro CH-112",NA,"X","X","X","X","X","9.41","5","Sexual",NA,NA,NA,NA,NA
"97","1","0","124.97.1.0","Crepis","paludosa",NA,NA,"Crepis padulosa","Luca Pegoraro CH-74",NA,"X","X",NA,NA,"X",NA,NA,"Sexual","9.42","0.06","2.02","1.94",NA
"97","9","0","124.97.9.0","Crepis","bocconei",NA,NA,"Crepis pontana","Luca Pegoraro A-129",NA,"X","X","X","X","X","12.64","2","Sexual","11.76","0.01","1.91","1.99",NA
"97","9","0","124.97.9.0","Crepis","bocconei",NA,NA,"Crepis pontana","Oriane Hidalgo 429, check collector's number",NA,"X",NA,"X","X","X","12.11",NA,"Sexual","12.11","0.03","2.64","2.91",NA
"97","17","0","124.97.17.0","Crepis","praemorsa",NA,NA,"Crepis praemorsa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","20","0","124.97.20.0","Crepis","pulchra",NA,NA,"Crepis pulchra",NA,"NIMES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2","0","124.97.2.0","Crepis","pygmaea",NA,NA,"Crepis pygmaea","ALPS-278",NA,"X","X","X",NA,"X","6.25",NA,NA,NA,NA,NA,NA,NA
"97","2","0","124.97.2.0","Crepis","pygmaea",NA,NA,"Crepis pygmaea","FR-433 = JP 103",NA,"X",NA,"X",NA,"X","6.20",NA,"fail",NA,NA,NA,NA,NA
"97","2","0","124.97.2.0","Crepis","pygmaea",NA,NA,"Crepis pygmaea","FR-519",NA,"X",NA,NA,NA,"X","6.53","9",NA,NA,NA,NA,NA,NA
"97","2","0","124.97.2.0","Crepis","pygmaea",NA,NA,"Crepis pygmaea","FR-644",NA,"X",NA,NA,NA,NA,"6.18","10",NA,NA,NA,NA,NA,NA
"97","2","0","124.97.2.0","Crepis","pygmaea",NA,NA,"Crepis pygmaea","FR-686",NA,"X",NA,NA,NA,NA,"6.29","4","Sexual",NA,NA,NA,NA,NA
"97","2","0","124.97.2.0","Crepis","pygmaea",NA,NA,"Crepis pygmaea","Rolland Douzet 07-07-2017 (Galibier)",NA,"X",NA,"X","X","X","6.34",NA,NA,"6.26","0.10","3.04","2.98",NA
"97","11","0","124.97.11.0","Crepis","pyrenaica",NA,NA,"Crepis pyrenaica","CH-177, check collector's ID",NA,"X","X",NA,NA,"X","7.66","5","Sexual",NA,NA,NA,NA,NA
"97","11","0","124.97.11.0","Crepis","pyrenaica",NA,NA,"Crepis pyrenaica","FR-494",NA,"X",NA,NA,NA,"X","2.63","11","Sexual","2.63","0.02","2.90","3.97",NA
"97","11","0","124.97.11.0","Crepis","pyrenaica",NA,NA,"Crepis pyrenaica","Luca Pegoraro CH-113",NA,"X",NA,"X","X","X",NA,NA,NA,"7.59","0.02","2.68","2.03",NA
"97","11","0","124.97.11.0","Crepis","pyrenaica",NA,NA,"Crepis pyrenaica","Oriane Hidalgo (HB Lautaret Wild)",NA,NA,"X","X","X","X",NA,NA,NA,NA,NA,NA,NA,NA
"97","6","0","124.97.6.0","Crepis","rhaetica",NA,NA,"Crepis rhaetica","CH-153",NA,"X","X","X","X","X","8.73","19","Sexual","8.87","0.08","2.54","3.13",NA
"97","25","0","124.97.25.0","Crepis","nemausensis",NA,NA,"Crepis sancta","Luca Pegoararo IT-22",NA,"X","X",NA,NA,NA,"3.50","4","Sexual",NA,NA,NA,NA,NA
"97","25","0","124.97.25.0","Crepis","nemausensis",NA,NA,"Crepis sancta","Oriane Hidalgo 278 (Catalunya JBB wild)",NA,"X",NA,"X","X","X","3.48",NA,NA,"3.48","0.00","2.93","2.94",NA
"97","28","0","124.97.28.0","Crepis","setosa",NA,NA,"Crepis setosa",NA,"CATALUNYA/NIMES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","0","0","124.97","Crepis","sp.",NA,NA,"Crepis sp.","ALPS-1e",NA,"X",NA,NA,NA,NA,"10.98",NA,NA,NA,NA,NA,NA,NA
"97","0","0","124.97","Crepis","sp.",NA,NA,"Crepis sp.","FR-495",NA,"X",NA,NA,NA,NA,"1.42","5",NA,"1.42","0.02","2.37","3.32",NA
"97","19","0","124.97.19.0","Crepis","tectorum",NA,NA,"Crepis tectorum","CH-167",NA,"X","X","X","X","X","4.50","13","Sexual","4.51","0.02","3.22","1.91",NA
"97","3","0","124.97.3.0","Crepis","terglouensis",NA,NA,"Crepis terglouensis","Luca Pegoraro A-88",NA,"X","X","X","X","X",NA,NA,"Sexual","4.73","0.02","3.23","2.09",NA
"97","27","1","124.97.27.1","Crepis","vesicaria","ind",NA,"Crepis vesicaria","Lin Fu 05-2017 (RBGK wild)",NA,"X",NA,"X","X","X","5.54",NA,"Sexual",NA,NA,NA,NA,NA
"97","27","2","124.97.27.2","Crepis","vesicaria","taraxacifolia",NA,"Crepis vesicaria subsp. taraxacifolia","FR-432",NA,"X",NA,"X",NA,"X","3.16",NA,"Apomictic","3.16","0.01","3.67","2.17",NA
"97","27","2","124.97.27.2","Crepis","vesicaria","taraxacifolia",NA,"Crepis vesicaria subsp. taraxacifolia","FR-621","measure GS from seedlings",NA,"X",NA,NA,NA,NA,NA,"Sexual",NA,NA,NA,NA,NA
"97","27","2","124.97.27.2","Crepis","vesicaria","taraxacifolia",NA,"Crepis vesicaria subsp. taraxacifolia","Luca Pegoraro IT-12",NA,"X","X",NA,NA,NA,"3.70","1","Sexual",NA,NA,NA,NA,NA
"97","27","2","124.97.27.2","Crepis","vesicaria","taraxacifolia",NA,"Crepis vesicaria subsp. taraxacifolia","Luca Pegoraro IT-17",NA,"X","X",NA,NA,NA,"3.59","10","Sexual",NA,NA,NA,NA,NA
"97","27","2","124.97.27.2","Crepis","vesicaria","taraxacifolia",NA,"Crepis vesicaria subsp. taraxacifolia","Oriane Hidalgo 363 (Nîmes)",NA,NA,NA,"X","X","X",NA,NA,NA,NA,NA,NA,NA,NA
"97","27","1","124.97.27.1","Crepis","vesicaria","vesicaria",NA,"Crepis vesicaria subsp. vesicaria","Luca Pegoraro IT-25","GS???","X",NA,NA,NA,NA,"4.84 / 6.24","10",NA,NA,NA,NA,NA,NA
"97","22","0","124.97.22.0","Crepis","zacintha",NA,NA,"Crepis zacintha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","1","0","124.69.1.0","Crupina","vulgaris",NA,"34","Crupina vulgaris","Oriane Hidalgo 255 (France, Hérault)","Montpellier(4-6)Nimes/LJUBJANA","X","X","X","X","X","1.42",NA,NA,NA,NA,NA,NA,NA
"68","29","0","124.68.29.0","Centaurea","montana",NA,"35","Cyanus montanus","FR-412",NA,"X","X","X","X","X","5.59","27","Sexual","5.55","0.04","2.84","2.84",NA
"68","29","0","124.68.29.0","Centaurea","montana",NA,NA,"Cyanus montanus","FR-493",NA,"X","X",NA,NA,"X","3.18 / 3.24","9","Sexual",NA,NA,NA,NA,NA
"68","29","0","124.68.29.0","Centaurea","montana",NA,NA,"Cyanus montanus","Luca Pegoraro A-33",NA,"X",NA,NA,NA,NA,"6.00","7",NA,NA,NA,NA,NA,NA
"68","29","0","124.68.29.0","Centaurea","montana",NA,NA,"Cyanus montanus","Luca Pegoraro IT-36",NA,"X",NA,NA,NA,NA,"3.06",NA,NA,"3.06","0.00","3.01","237.00",NA
"68","29","0","124.68.29.0","Centaurea","montana",NA,NA,"Cyanus montanus","Luca Pegoraro IT-59",NA,"X",NA,NA,NA,NA,"2.92","4",NA,NA,NA,NA,NA,NA
"68","29","0","124.68.29.0","Centaurea","montana",NA,NA,"Cyanus montanus","Luca Pegoraro IT-59",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.98","0.00","2.24","2.16",NA
"68","29","0","124.68.29.0","Centaurea","montana",NA,NA,"Cyanus montanus","Oriane Hidalgo 296 (HB Lautaret)",NA,NA,NA,"x","x","x",NA,NA,NA,NA,NA,NA,NA,NA
"68","31","0","124.68.31.0","Centaurea","cyanus",NA,NA,"Cyanus segetum","Luca Pegoraro FR-384",NA,"X",NA,"X","X","X","1.74","7",NA,"1.77","0.03","3.79","2.68",NA
"68","32","0","124.68.31.0","Centaurea","cyanus",NA,NA,"Cyanus segetum","FR-724",NA,"X",NA,NA,NA,"X","1.78","12",NA,NA,NA,NA,NA,NA
"68","32","0","124.68.31.0","Centaurea","cyanus",NA,NA,"Cyanus segetum","Oriane Hidalgo 308 (Ville-Vieille)",NA,"X","X","X","X","X","1.67",NA,"Sexual","1.71","0.04","3.58","2.18",NA
"68","32","0","124.68.31.0","Centaurea","cyanus",NA,NA,"Cyanus segetum","Oriane Hidalgo 308 (Ville-Vieille)",NA,"X",NA,NA,NA,"X","1.78",NA,NA,NA,NA,NA,NA,NA
"68","30","0","124.68.30.0","Centaurea","triumfettii",NA,NA,"Cyanus triumfettii","Luca Pegoraro CH-48",NA,"X","X",NA,NA,NA,"3.14","9","Sexual",NA,NA,NA,NA,NA
"68","30","0","124.68.30.0","Centaurea","triumfettii",NA,NA,"Cyanus triumfettii","Luca Pegoraro CH-5",NA,"X","X","X","X","X","3.08","11",NA,"3.09","0.04","3.63","2.84",NA
"68","30","0","124.68.30.0","Centaurea","triumfettii",NA,NA,"Cyanus triumfettii","Luca Pegoraro IT-27",NA,"X",NA,"X",NA,NA,"3.08",NA,NA,"3.11","0.03","3.10","3.08",NA
"68","30","0","124.68.30.0","Centaurea","triumfettii",NA,NA,"Cyanus triumfettii","OH 469",NA,"X",NA,"X","X","X",NA,NA,NA,"2.96","0.02","2.79","1.94",NA
"68","30","0","124.68.30.0","Centaurea","triumfettii",NA,NA,"Cyanus triumfettii","Oriane Hidalgo (HB Lautaret)",NA,"X","X","X","X","X","4.44",NA,NA,"4.39","0.03","3.57","2.65",NA
"68","30","0","124.68.30.0","Centaurea","triumfettii",NA,NA,"Cyanus triumfettii","Oriane Hidalgo 386 (Lautaret wild)",NA,"X",NA,"X","X","X",NA,NA,NA,"6.26","0.01","2.57","2.16",NA
"68","30","0","124.68.30.0","Centaurea","triumfettii",NA,NA,"Cyanus triumfettii (C. graminifolius?)","Oriane Hidalgo 431 (HB Lautaret)",NA,"X",NA,"X","X","X",NA,NA,NA,"5.57","0.01","2.45","2.12",NA
"16","14","0","124.16.14.0","Inula","graveolens",NA,"36","Dittrichia graveolens","MB 127",NA,"X",NA,NA,NA,NA,"1.97",NA,"Sexual","1.97","0.02","4.46","2.52",NA
"16","13","0","124.16.13.0","Inula","viscosa",NA,NA,"Dittrichia viscosa","Oriane Hidalgo 264 (France, Gard)",NA,"X",NA,"X",NA,"X","2.41",NA,NA,"2.41","0.01","2.98","1.96",NA
"46","1","0","124.46.1.0","Doronicum","austriacum",NA,"37","Doronicum austriacum","FR-581, JB Lautaret","LJUBJANA/","X","X","X","X","X","8.70",NA,NA,"8.70","0.00","2.47","2.98",NA
"46","1","0","124.46.1.0","Doronicum","austriacum",NA,NA,"Doronicum austriacum","Luca Pegoraro A-104",NA,"X","X","X","X","X","8.64","7","Sexual",NA,NA,NA,NA,NA
"46","1","0","124.46.1.0","Doronicum","austriacum",NA,NA,"Doronicum austriacum","Manica Balant 10 ""hairy""",NA,"X",NA,"X","X","X",NA,NA,NA,"8.70","0.06","2.03","2.42",NA
"46","1","0","124.46.1.0","Doronicum","austriacum",NA,NA,"Doronicum austriacum","Manica Balant 42",NA,"X",NA,"X","X","X",NA,NA,NA,"8.53","0.02","2.28","2.63",NA
"46","1","0","124.46.1.0","Doronicum","austriacum",NA,NA,"Doronicum austriacum","Manica Balant 55/OH 480 ""not hairy""",NA,"X",NA,"X","X","X","8.82","3",NA,NA,NA,NA,NA,NA
"46","5","0","124.46.5.0","Doronicum","cataractarum",NA,NA,"Doronicum cataractacum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","8","1","124.46.8.1","Doronicum","clusii","clusii",NA,"Doronicum clusii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","8","0","124.46.8.0","Doronicum","clusii","ind",NA,"Doronicum clusii","Luca Pegoraro A-35",NA,"X",NA,"X","X","X","9.75 / 14.57","11",NA,NA,NA,NA,NA,NA
"46","8","0","124.46.8.0","Doronicum","clusii","ind",NA,"Doronicum clusii","Luca Pegoraro CH-127",NA,"X",NA,"X","X","X",NA,NA,NA,"8.86","0.05","2.03","2.59",NA
"46","8","0","124.46.8.0","Doronicum","clusii","ind",NA,"Doronicum clusii","Luca Pegoraro CH-81",NA,"X",NA,NA,NA,NA,"9.79","3",NA,NA,NA,NA,NA,NA
"46","8","0","124.46.8.0","Doronicum","clusii","ind",NA,"Doronicum clusii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.75","0.03","2.15","1.88",NA
"46","8","0","124.46.8.0","Doronicum","clusii","ind (stiriacum?)",NA,"Doronicum clusii","Luca Pegoraro A-64",NA,"X","X",NA,NA,"X",NA,NA,"Sexual","18.76","0.22","2.22","2.56",NA
"46","8","2","124.46.8.2","Doronicum","clusii","villosum",NA,"Doronicum clusii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2","0","124.46.2.0","Doronicum","columnae",NA,NA,"Doronicum columnae","Oriane Hidalgo 384 HB Lautaret",NA,"X",NA,"X","X",NA,NA,NA,NA,"6.46","0.04","3.00","2.60",NA
"46","7","1","124.46.7.1","Doronicum","glaciale","ind",NA,"Doronicum glaciale","Luca Pegoraro A-73",NA,"X",NA,"X","X","X",NA,NA,NA,"10.02","0.03","3.13","2.52",NA
"46","7","2","124.46.7.2","Doronicum","glaciale","calcareum",NA,"Doronicum glaciale subsp. calcareum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","7","1","124.46.7.1","Doronicum","glaciale","glaciale",NA,"Doronicum glaciale subsp. glaciale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","ALPS-281",NA,"X","X","X",NA,"X","9.61",NA,NA,NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","FR-471",NA,NA,"X",NA,NA,NA,"same ploidy","1","Sexual",NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","FR-515",NA,"X","X",NA,NA,"X","9.81","7","Sexual",NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","FR-536, Galibier",NA,"X","X",NA,NA,NA,"9.09","7","Sexual",NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","FR-628",NA,"X",NA,NA,NA,NA,"9.13","7","Sexual",NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","FR-649",NA,"X",NA,NA,NA,NA,"9.31","8","Sexual",NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","FR-689",NA,"X",NA,NA,NA,NA,"8.83","7","Sexual",NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","FR-705",NA,"X",NA,NA,NA,NA,"9.24",NA,NA,NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","Luca Pegoraro CH-101",NA,"X",NA,NA,NA,"X","9.77","8",NA,NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","Luca Pegoraro CH-121",NA,"X",NA,NA,NA,NA,"9.86","5",NA,NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","MB 83",NA,"X",NA,"X","X","X","9.50","3",NA,NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","Oriane Hidalgo 385 (HB Lautaret)",NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","6","0","124.46.6.0","Doronicum","grandiflorum",NA,NA,"Doronicum grandiflorum","Rolland Douzet 07-07-2017",NA,"X",NA,"X","X","X","9.00",NA,NA,"9.04","0.12","2.37","2.67",NA
"46","4","0","124.46.4.0","Doronicum","pardalianches",NA,NA,"Doronicum pardalianches","CH-22",NA,"X","X","X","X","X","7.02","15","Sexual","7.04","0.05","2.59","2.76",NA
"46","3","0","124.46.3.0","Doronicum","plantagineum",NA,NA,"Doronicum plantagineum","RBGK 2001-4128",NA,"X",NA,"X","X",NA,NA,NA,NA,"6.90","0.01","2.83","2.38",NA
"46","0","0","124.46","Doronicum","sp.",NA,NA,"Doronicum sp.","FR-451",NA,"X",NA,NA,NA,NA,"9.15","15","Sexual",NA,NA,NA,NA,NA
"46","0","0","124.46","Doronicum","sp.",NA,NA,"Doronicum sp.","FR-484",NA,"X",NA,NA,NA,NA,"8.93","14","Sexual",NA,NA,NA,NA,NA
"54","2","0","124.54.2.0","Echinops","exaltatus",NA,"38","Echinops exaltatus","Luca Pegoraro CH-68",NA,"X","X","X","X","X","8.15","2","Sexual","8.09","0.05","2.22","2.43",NA
"54","2","0","124.54.2.0","Echinops","exaltatus",NA,NA,"Echinops exaltatus","Oriane Hidalgo 489",NA,"X",NA,"X","X","X","7.73","3",NA,NA,NA,NA,NA,NA
"54","3","0","124.54.3.0","Echinops","ritro",NA,NA,"Echinops ritro","ALPS-153",NA,"X","X","X",NA,"X","9.25",NA,NA,"9.25","0.04","1.68","1.76",NA
"54","3","0","124.54.3.0","Echinops","ritro",NA,NA,"Echinops ritro","ALPS-168",NA,"X",NA,NA,NA,NA,"9.07",NA,NA,NA,NA,NA,NA,NA
"54","3","0","124.54.3.0","Echinops","ritro",NA,NA,"Echinops ritro","ALPS-170",NA,"X","X",NA,NA,NA,"9.22",NA,NA,NA,NA,NA,NA,NA
"54","3","0","124.54.3.0","Echinops","ritro",NA,NA,"Echinops ritro","ALPS-196",NA,"X","X",NA,NA,NA,"9.06",NA,NA,NA,NA,NA,NA,NA
"54","3","0","124.54.3.0","Echinops","ritro",NA,NA,"Echinops ritro","FR-481",NA,"X","X",NA,"X","X","9.14","6","Sexual",NA,NA,NA,NA,NA
"54","3","0","124.54.3.0","Echinops","ritro",NA,NA,"Echinops ritro","Oriane Hidalgo 347 (Hautes-Alpes, France)",NA,"X",NA,"X","X","X","8.98","2",NA,NA,NA,NA,NA,NA
"54","3","0","124.54.3.0","Echinops","ritro","ruthenicus",NA,"Echinops ritro subsp. ruthenicus","Luca Pegoraro A-44",NA,"X",NA,"X","X","X","8.25","9",NA,"8.41","0.02","1.87","3.17",NA
"54","3","0","124.54.3.0","Echinops","ritro","ruthenicus",NA,"Echinops ritro subsp. ruthenicus","OH 464/474",NA,"X",NA,"X","X","X","9.11","2",NA,NA,NA,NA,NA,NA
"54","1","0","124.54.1.0","Echinops","sphaerocephalus",NA,NA,"Echinops sphaerocephalus","ALPS-355",NA,"X",NA,NA,NA,NA,"7.97",NA,NA,NA,NA,NA,NA,NA
"54","1","0","124.54.1.0","Echinops","sphaerocephalus",NA,NA,"Echinops sphaerocephalus","Luca Pegoraro A-45",NA,"X",NA,"X","X","X","8.29","8",NA,"8.38","0.01","3.47","2.44",NA
"54","1","0","124.54.1.0","Echinops","sphaerocephalus",NA,NA,"Echinops sphaerocephalus","Luca Pegoraro FR-652",NA,"X",NA,NA,NA,NA,"8.19","2",NA,NA,NA,NA,NA,NA
"54","1","0","124.54.1.0","Echinops","sphaerocephalus",NA,NA,"Echinops sphaerocephalus","Teresa Garnatje (Pyrenees 2015)",NA,"X","X",NA,NA,"X","8.31",NA,NA,"8.31","0.01","2.20","2.28",NA
"47","1","0","124.47.1.0","Erechtites","hieraciifolia",NA,"39","Erechtites hieraciifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","3","0","124.6.3.0","Erigeron","acer","ind","40","Erigeron acris","ALPS-352","CATALUNYA","X","X",NA,NA,NA,"2.98",NA,NA,NA,NA,NA,NA,NA
"6","3","0","124.6.3.0","Erigeron","acer","ind",NA,"Erigeron acris","Luca Pegoraro A-106",NA,"X",NA,NA,"X","X",NA,NA,NA,"rotten",NA,NA,NA,NA
"6","3","1","124.6.3.1","Erigeron","acer","acer",NA,"Erigeron acris subsp. acris","FR-509",NA,"X",NA,"X","X","X","3.02","14","Sexual","3.04","0.02","3.06","2.15",NA
"6","3","2","124.6.3.2","Erigeron","acer","angulosus",NA,"Erigeron acris subsp. angulosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","3","3","124.6.3.3","Erigeron","acer","macrophyllus",NA,"Erigeron acris subsp. droebachiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","3","4","124.6.3.4","Erigeron","acer","politus",NA,"Erigeron acris subsp. politus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","0","124.6.6.0","Erigeron","alpinus",NA,NA,"Erigeron alpinus","ALPS-1c",NA,"X",NA,NA,NA,NA,"3.05",NA,NA,NA,NA,NA,NA,NA
"6","6","0","124.6.6.0","Erigeron","alpinus",NA,NA,"Erigeron alpinus","ALPS-256",NA,"X","X","X",NA,"X","3.12",NA,NA,NA,NA,NA,NA,NA
"6","6","0","124.6.6.0","Erigeron","alpinus",NA,NA,"Erigeron alpinus","ALPS-265",NA,"X",NA,NA,NA,NA,"3.10",NA,NA,NA,NA,NA,NA,NA
"6","6","0","124.6.6.0","Erigeron","alpinus",NA,NA,"Erigeron alpinus","ALPS-287",NA,"X","X",NA,NA,"X","3.08",NA,NA,NA,NA,NA,NA,NA
"6","6","0","124.6.6.0","Erigeron","alpinus",NA,NA,"Erigeron alpinus","ALPS-289",NA,"X",NA,NA,NA,"X","3.12",NA,NA,NA,NA,NA,NA,NA
"6","6","0","124.6.6.0","Erigeron","alpinus",NA,NA,"Erigeron alpinus","ALPS-302",NA,"X","X",NA,NA,NA,"3.15",NA,NA,NA,NA,NA,NA,NA
"6","6","0","124.6.6.0","Erigeron","alpinus",NA,NA,"Erigeron alpinus","ALPS-318",NA,"X","X",NA,NA,NA,"3.11",NA,NA,NA,NA,NA,NA,NA
"6","6","0","124.6.6.0","Erigeron","alpinus",NA,NA,"Erigeron alpinus","ALPS-73",NA,"X","X",NA,NA,"X","3.45",NA,NA,NA,NA,NA,NA,NA
"6","6","0","124.6.6.0","Erigeron","alpinus",NA,NA,"Erigeron alpinus","ALPS-8d",NA,"X",NA,NA,NA,NA,"3.28",NA,NA,"3.28","0.04","3.02","2.15",NA
"6","6","0","124.6.6.0","Erigeron","alpinus",NA,NA,"Erigeron alpinus","HB Lautaret",NA,"X",NA,NA,NA,NA,"3.35",NA,NA,NA,NA,NA,NA,NA
